8.1629,8.1257,8.119,8.0945,8.0951,8.0401,8.1487,7.8669,8.0789,8.1308,8.1319,8.061,7.8552,7.7661,7.8199,8.1363,7.85,7.8301,8.0597,7.9758,7.8954,7.9222,7.9905,7.8729,7.7611,7.8004,7.8772,7.7948,7.842,7.9265,7.904,7.815,7.9465,7.8638,7.9605,7.9279,7.8706,7.8733,7.7727,7.8606,7.8164,7.8374,8.005,8.0523,7.8047,7.8773,7.9123,7.803,7.8511,7.7729,8.018,7.8989,7.8104,7.899,7.7914,7.7733,7.8657,8.0919,7.9986,7.9441,7.7757,8.1184,8.2915,8.4552,8.4148,8.0706,8.1134,8.1968,8.4021,8.1007,7.9564,8.1849,8.4108,8.312,7.9628,8.5454,9.0837,9.0105,9.1289,8.2556,8.4574,8.9851,8.9785,9.2295,8.461,8.4818,8.0854,8.5277,8.6606,8.8221,8.1172,8.257,8.3992,8.4094,8.2483,8.4201,8.3754,8.5464,9.2704,8.3601
10.226,10.431,10.383,10.402,10.349,10.52,10.422,10.075,10.337,10.31,10.345,10.297,10.033,10.128,10.074,10.576,10.088,10.064,10.271,10.198,10.138,10.26,10.208,10.005,10.177,9.9283,10.181,9.9959,9.9444,9.9912,10.085,9.9139,10.163,10.195,10.253,10.064,10.393,10.349,10.413,10.042,10.104,10.113,10.212,10.009,10.135,10.135,10.372,9.7904,10.409,10.649,10.125,9.9476,10.224,10.212,10.363,10.206,10.216,9.2783,9.1128,8.657,9.5998,9.6531,9.9064,9.7858,9.4487,10.036,9.9308,10.263,9.5952,9.7235,10.268,9.569,9.6159,9.3853,9.9406,10.124,9.6046,9.5748,9.505,9.5876,10.288,9.8824,9.6439,9.6695,9.7877,10.055,9.9889,9.7655,9.6467,9.648,10.032,10.231,10.229,9.9847,9.7225,10.257,9.8637,9.6895,9.2399,10.053
11.829,11.874,11.824,11.814,11.892,11.606,11.944,11.795,11.874,11.996,11.863,11.802,11.493,11.389,11.537,11.869,11.317,11.365,11.462,11.301,11.461,11.536,11.577,11.481,11.594,11.484,11.74,11.401,11.351,11.272,11.405,11.458,11.528,11.317,11.522,11.538,11.644,11.548,11.687,11.259,11.399,11.406,11.34,11.448,11.395,11.523,11.618,11.224,11.639,11.784,11.33,11.327,11.493,11.512,11.554,11.334,11.465,10.224,10.73,10.559,10.969,10.956,10.958,10.669,10.152,11.852,11.664,12.263,11.975,12.139,11.981,12.102,11.659,11.502,11.653,11.784,11.363,11.198,10.598,10.738,11.937,11.432,10.8,10.554,10.767,12.063,11.663,11.359,11.353,11.08,11.97,11.783,11.297,10.448,9.8696,11.825,11.491,10.904,10.633,11.66
10.269,10.366,10.308,10.359,10.386,10.31,10.402,10.331,10.421,10.411,10.269,10.31,9.9383,9.6267,9.9532,10.97,9.77,9.7878,9.8951,9.7232,9.9311,9.9921,10.072,9.9424,10.117,10.086,10.383,9.9137,9.8082,9.5842,9.8482,9.9057,9.9971,9.8426,10.055,10.137,10.241,10.227,10.313,9.7631,9.8752,9.9041,9.8165,9.9179,9.8946,10.041,10.158,9.7934,10.31,10.654,9.8313,9.7713,10.052,10.138,10.136,9.8696,10.019,8.8611,9.1389,9.0679,9.4996,9.467,9.5651,9.4093,9.0288,9.8484,9.8691,11.146,10.53,10.672,10.43,10.599,10.344,9.9323,10.267,10.156,9.7573,9.283,9.0005,9.1116,10.275,9.8422,9.2795,9.2638,9.371,10.624,10.199,9.8704,9.968,9.6585,10.57,10.441,9.9355,9.2553,8.7913,10.471,10.166,9.6733,9.2104,10.268
10.276,10.32,10.42,10.373,10.279,10.509,10.267,10.714,10.267,10.34,10.187,10.264,10.124,9.9909,10.147,10.714,9.9438,9.8875,9.8586,9.9166,9.9586,10.069,10.129,9.9357,10.057,10.148,10.4,10.049,9.9358,9.7533,9.9299,9.9623,10.074,10.001,10.175,10.218,10.196,10.158,10.044,9.8131,9.9482,9.9035,9.7998,10.195,9.9396,10.193,10.249,10.465,10.28,10.422,10.05,9.838,10.108,10.23,10.219,10.097,10.1,9.2413,9.8312,9.4493,9.75,9.6834,9.9346,9.7259,9.102,10.225,10.312,10.577,10.8,10.52,10.771,10.446,10.166,10.093,10.398,10.397,10.104,10.185,10.523,10.668,10.433,10.049,10.129,10.012,10.196,10.758,10.605,10.388,10.416,10.464,10.856,10.774,10.721,10.742,10.447,10.779,10.76,10.49,10.259,10.958
8.09,7.9284,8.1178,7.958,8.1186,8.2973,7.9214,7.4433,8.1082,8.0087,8.0467,8.3169,8.4932,8.8841,8.6403,8.7371,9.0305,8.8382,8.9927,8.9547,8.8351,8.831,8.953,8.6878,9.1374,8.781,8.7958,8.8843,9.0009,8.8751,8.734,8.5349,8.6378,8.8529,8.6076,8.6002,8.5877,8.6741,8.7496,9.1567,8.9633,8.741,8.7457,8.5663,8.5147,8.6202,8.5563,7.5684,8.6987,8.7685,8.8632,8.9308,8.6896,8.5976,8.6188,8.5695,8.5486,8.077,7.9047,8.3114,9.7557,10.305,9.404,8.4819,8.9726,8.5457,8.6405,8.9112,8.3746,8.6035,11.954,8.5654,8.6925,9.6211,13.023,8.3165,7.3838,7.3716,7.6023,7.6223,8.3927,7.5932,7.8746,7.687,7.7808,9.5862,9.7123,9.9102,10.182,10.085,9.3552,8.9427,8.3927,8.3473,8.3778,10.717,10.763,10.6,10.919,9.9327
8.9917,8.7437,9.163,9.0058,9.0523,9.2773,9.042,8.6356,9.086,9.0411,9.064,9.2413,9.928,10.189,9.9891,9.6929,10.091,9.9716,10.045,10.065,9.9774,9.9481,10.101,9.7799,10.262,9.8731,9.7965,9.8994,10.181,10.066,10.043,9.8492,9.8475,9.9905,9.6676,9.6581,9.7021,9.7981,9.8328,10.125,10.089,9.727,9.862,9.7013,9.6228,9.8275,9.709,8.4403,9.832,9.8849,10.039,10.031,9.6639,9.6912,9.8445,9.7745,9.7435,9.0855,8.77,9.1015,11.017,10.865,10.28,9.8317,9.7822,10.05,10.127,9.5416,9.0923,9.4917,12.323,9.7523,9.933,10.616,13.075,8.9511,7.7012,7.6049,7.7266,8.1797,8.485,7.617,7.8231,7.7733,8.0111,10.207,10.008,10.336,10.618,10.466,9.9632,9.4456,9.1527,8.9639,8.8601,10.79,11.019,11.212,11.547,10.186
12.807,12.889,12.997,12.801,13.001,12.95,13.029,12.34,13.02,12.925,12.997,12.71,12.78,12.686,12.649,12.671,12.548,12.504,12.544,12.603,12.528,12.685,12.814,12.719,12.721,12.502,12.806,12.618,12.308,12.518,12.625,12.525,12.734,12.937,12.999,12.767,12.98,12.902,12.913,12.53,12.589,12.684,12.806,12.637,12.893,12.805,13.034,12.87,12.86,12.752,12.618,12.277,12.864,12.953,12.912,12.921,12.839,13.197,13.185,12.708,11.987,12.614,12.324,11.833,12.325,13.022,12.937,12.603,10.941,9.8918,10.886,9.1969,9.2123,8.9441,10.372,11.814,12.797,9.8346,11.881,13.657,11.668,12.893,12.036,12.722,12.734,11.931,12.322,12.437,12.786,12.843,11.807,12.506,12.323,12.238,12.017,11.987,11.882,12.757,12.683,12.755
12.165,12.255,12.426,12.201,12.406,12.198,12.44,12.08,12.364,12.342,12.383,12.156,12.351,12.286,12.255,12.446,12.261,12.244,12.277,12.301,12.337,12.451,12.583,12.463,12.542,12.453,12.601,12.299,12.083,12.249,12.302,12.174,12.494,12.706,12.761,12.578,12.753,12.64,12.706,12.385,12.396,12.432,12.417,12.432,12.573,12.484,12.671,12.627,12.653,12.78,12.286,12.368,12.616,12.658,12.655,12.591,12.518,12.63,12.53,11.969,11.249,11.912,11.689,10.976,11.344,12.428,12.297,12.225,10.617,9.3079,10.542,8.5693,8.3351,8.2708,10.06,11.236,12.324,9.0792,11.472,13.199,11.126,12.4,11.571,12.213,12.228,11.671,12.036,12.246,12.446,12.634,11.65,12.128,11.802,11.823,11.574,11.431,11.302,12.534,12.446,12.412
7.6107,7.7028,7.7253,7.6259,7.7486,8.4172,7.8098,7.5157,7.6724,7.7861,7.752,7.7412,8.3362,8.2889,8.1903,7.9072,8.2542,8.3162,8.4442,8.3377,8.2668,8.1005,7.9906,8.3688,8.3445,8.1774,7.7134,8.2871,8.2265,8.5808,8.4023,8.326,8.3126,8.2161,8.1752,8.144,7.9786,7.8338,7.8378,8.1991,8.2895,8.4266,8.4129,8.2444,8.3477,8.0833,8.0027,7.4899,7.6854,7.7543,8.1542,8.4899,8.3186,8.1944,7.9271,8.1834,8.2139,8.7454,8.5449,8.8562,8.7793,8.5365,8.0072,7.6364,7.9277,8.3229,8.4194,7.6785,8.0155,8.0244,8.6214,7.9571,8.1277,8.1861,9.1717,7.8526,7.686,7.6748,7.7912,7.5748,7.6304,7.7748,7.8706,7.7233,7.8794,7.9051,7.9109,8.1508,8.0916,7.7771,7.8591,7.705,7.6907,7.9948,7.9259,8.1525,8.0752,8.1822,8.3499,7.9388
12.568,12.697,12.608,12.501,12.786,12.325,12.906,11.967,12.726,12.809,12.839,12.659,12.305,11.938,12.049,12.411,11.583,11.548,11.56,11.655,11.685,11.82,12.017,11.941,11.82,11.953,12.26,11.718,11.486,11.629,11.832,11.991,11.985,12.084,12.236,12.239,12.22,12.184,12.334,11.617,11.762,11.766,11.987,12.025,12.089,12.09,12.198,11.744,12.134,12.197,11.856,11.663,12.087,12.299,12.139,12.137,12.124,11.784,11.956,11.678,11.3,11.302,11.592,11.678,11.688,12.676,12.306,12.177,11.663,11.655,10.907,11.338,10.864,10.665,10.439,11.731,12.662,13.083,12.874,11.34,11.646,12.881,13.048,12.996,12.584,11.923,11.938,12.02,12.211,12.148,11.964,12.348,12.794,12.606,12.119,11.767,11.871,12.021,11.473,12.154
8.7982,8.771,8.7988,8.7212,8.7585,8.7126,8.779,8.6206,8.774,8.8052,8.7206,8.7329,8.3784,8.5245,8.5798,8.7884,8.2898,8.3136,8.2789,8.4206,8.3237,8.392,8.4939,8.2443,8.2668,8.2962,8.613,8.2507,8.4477,8.2292,8.4088,8.4096,8.3968,8.4012,8.4996,8.4265,8.4358,8.5614,8.5529,8.3719,8.2656,8.0569,8.4088,8.5573,8.1167,8.5233,8.4858,8.3782,8.5419,8.5504,8.6496,8.126,8.1776,8.4333,8.4362,8.4301,8.4239,8.0854,8.3248,8.0204,8.39,8.9443,9.2014,9.034,9.4718,8.4704,8.5258,8.8417,9.2046,8.8437,9.3487,8.8057,9.0209,8.9301,9.802,9.0512,8.7176,8.5538,8.715,8.9099,8.9493,8.8339,8.7174,9.0692,9.0149,8.6846,8.6603,8.7707,8.8137,9.1403,8.5951,8.722,8.9573,9.4051,8.8399,8.9963,9.1144,9.2114,9.5468,8.9914
10.049,10.224,10.409,10.436,10.192,10.153,10.373,10.102,10.092,10.303,10.333,10.227,9.2878,9.8087,9.663,10.248,9.6693,9.7415,9.7466,9.6835,9.5904,9.7187,9.4281,9.5738,9.728,9.6187,9.8072,9.4723,9.8334,9.6988,9.6463,9.4433,9.5457,9.663,9.669,9.5909,9.8091,9.8573,9.6663,9.6908,9.6946,9.571,9.7024,9.5338,9.6088,9.5561,9.8313,10.058,9.6853,10.032,9.6372,9.6737,9.4282,9.5723,9.7861,9.7313,9.6525,9.1711,8.8471,8.7839,9.9494,10.561,10.531,10.298,10.766,9.7729,9.9066,10.51,9.8097,9.6307,11.65,9.7197,9.6226,9.7816,11.336,11.012,9.8728,9.2063,9.5149,10.317,11.157,9.3049,9.2252,10.16,10.606,10.316,10.31,10.005,10.539,10.613,10.187,10.511,10.73,11.417,11.266,11.135,10.62,10.554,10.282,10.421
7.4812,7.4226,7.4576,7.3813,7.4157,7.3414,7.5488,7.3583,7.4616,7.6206,7.5356,7.4834,7.2824,7.4468,7.4673,7.6924,7.4944,7.4798,7.7112,7.6745,7.5597,7.5644,7.6644,7.5287,7.4448,7.6232,7.6439,7.541,7.5474,7.4486,7.4796,7.5142,7.5359,7.5637,7.5857,7.5625,7.5837,7.6945,7.6615,7.6042,7.5248,7.4928,7.6032,7.6626,7.4643,7.5943,7.6218,7.6868,7.6109,7.6827,7.6585,7.5299,7.4642,7.53,7.5365,7.5076,7.5024,6.9711,6.9952,7.0537,7.1564,7.3832,7.6596,7.9044,7.8987,7.2628,7.1715,7.7156,7.7388,7.6135,7.6019,7.6157,7.6809,7.7415,7.6388,7.6113,7.6313,7.6654,7.7515,7.4172,7.5742,7.6006,7.6681,7.6912,7.9036,7.7598,7.6129,7.7644,7.728,7.7473,7.5585,7.7532,7.7266,8.035,7.8357,7.8952,7.6759,7.8583,8.3428,7.7354
13.211,13.173,13.115,13.157,13.143,13.139,13.118,13.039,13.238,13.249,13.276,13.219,12.831,12.75,12.855,13.14,12.547,12.562,12.666,12.672,12.602,12.598,12.69,12.69,12.586,12.695,12.741,12.58,12.583,12.677,12.669,12.657,12.721,12.606,12.785,12.7,12.708,12.759,12.76,12.578,12.614,12.619,12.747,12.714,12.688,12.666,12.757,12.145,12.713,12.822,12.766,12.631,12.668,12.802,12.818,12.752,12.807,13.164,13.034,12.599,12.568,12.83,13.256,13.539,13.509,13.08,13.197,13.182,12.987,12.56,13.027,12.523,12.478,12.52,13.005,13.206,13.141,13.157,13.4,13.412,12.834,13.308,13.375,13.428,13.273,12.986,12.909,12.93,12.909,12.785,12.95,13.066,13.423,13.686,13.52,12.905,13.042,13.06,13.191,13.113
9.43,9.4837,9.4192,9.4143,9.4129,9.2523,9.3477,8.7201,9.4129,9.3665,9.3734,9.4314,9.177,9.2011,9.104,9.6298,9.1726,9.0714,8.9801,8.9482,8.8824,9.1075,9.0203,9.124,8.9159,9.1858,9.1285,9.101,9.0869,8.9544,9.0426,9.0257,9.0201,9.0684,9.0901,9.0787,9.1075,9.0749,9.2452,9.2269,9.093,9.0234,9.0773,9.0001,9.0238,9.0705,9.0655,8.4078,9.1332,9.1138,9.1823,8.9894,9.0519,9.1474,9.2287,9.2016,9.0312,9.3865,9.2418,9.2824,9.2829,9.3012,9.0489,8.8952,9.0228,9.3025,9.35,9.3372,8.8722,8.7949,9.4487,8.7883,8.6787,8.8016,9.4882,9.5371,9.501,9.5297,9.3621,9.4525,9.615,9.1797,9.1008,8.9361,8.9528,9.118,8.9946,8.8345,8.9244,8.8349,8.9226,8.9241,8.7056,8.5774,8.8123,9.1751,9.0816,9.0737,9.0752,8.9353
9.3226,9.2303,9.2355,9.1659,9.257,9.305,9.3158,9.5023,9.2989,9.2889,9.175,9.2078,9.6838,9.7033,9.7452,9.4623,9.8414,9.8601,9.8066,9.8762,9.867,9.983,9.9846,9.7659,10.111,9.9019,10.087,9.9469,9.9391,9.7916,9.7865,9.8337,9.768,9.8472,9.8169,9.9077,9.9419,10.014,9.9938,9.9189,9.8036,9.8478,9.6669,9.7795,9.7077,9.9565,9.9457,10.141,10.02,10.137,9.9257,9.9299,9.8831,9.9251,9.8761,9.6971,9.8542,9.0418,9.203,9.0913,9.4276,8.7265,9.1001,8.9816,8.3364,9.1742,9.1975,8.9307,9.1599,9.2069,9.106,9.4455,9.2485,9.0761,8.8602,9.0678,8.7903,9.1252,8.7278,9.5429,9.2319,9.1393,9.0827,9.134,9.1731,9.4617,9.616,9.5491,9.4268,9.5431,9.4708,9.6476,9.759,9.8414,10.034,8.8031,8.9876,8.648,8.9345,9.0348
10.68,10.638,10.688,10.602,10.6,10.53,10.633,10.34,10.705,10.651,10.692,10.634,10.643,10.902,10.803,11.083,10.903,10.871,10.913,10.835,10.868,10.913,10.838,10.79,10.881,10.856,10.861,10.798,10.862,10.869,10.886,10.728,10.917,10.973,10.959,10.899,11.058,11.086,11.036,10.87,10.839,10.85,10.893,10.761,10.954,10.904,11.086,10.774,11.132,11.188,10.964,10.86,10.761,10.994,11.021,10.823,10.914,9.7033,9.671,9.617,10.572,10.004,9.8008,9.8542,9.1559,11.093,10.99,11.011,9.5447,10.011,10.845,9.6112,9.1957,9.0395,10.712,10.694,10.585,10.381,10.286,9.9043,11.075,10.373,9.8854,10.07,10.094,10.825,10.722,10.518,10.681,10.283,10.687,10.61,10.14,9.5301,9.13,11.071,10.766,10.554,9.9222,10.91
9.645,9.5981,9.7053,9.5927,9.7013,9.5154,9.6262,9.5607,9.6691,9.5903,9.6497,9.573,9.6831,9.7569,9.4904,9.9785,9.905,9.7032,9.7884,9.7968,9.7146,9.7903,9.7484,9.7554,9.8465,9.7322,9.7068,9.798,9.7087,9.5602,9.7215,9.4891,9.8119,9.9026,9.9568,9.7839,9.9847,9.9615,9.9515,9.8529,9.7149,9.6896,9.7789,9.5784,9.7941,9.8175,9.9696,10.099,10.031,10.132,9.9099,9.6507,9.6608,9.8179,9.9672,9.8547,9.7417,8.9308,8.6594,8.7742,9.4779,9.4701,8.8348,8.8777,8.8247,9.7341,9.7432,10.314,8.6762,8.5951,9.7274,8.5008,8.3959,8.3304,9.6644,9.5348,9.9127,9.2895,9.0617,8.7163,9.687,9.3269,9.0181,9.0949,9.0039,9.7176,9.6349,9.553,9.6138,9.5108,9.5903,9.4136,9.2195,9.1976,8.9681,9.8708,9.5018,9.516,9.3149,9.5558
7.8207,7.9585,8.0263,7.8888,7.8861,7.7914,7.8202,7.8221,7.9489,7.9001,7.7246,7.8831,8.0066,7.8129,7.8993,8.0527,7.8851,7.9796,7.9707,7.9335,7.9928,7.9776,7.9659,7.6733,7.847,7.7756,7.8823,7.904,7.8636,7.9602,7.9751,8.0071,8.0006,7.8605,7.9813,8.0127,7.8735,7.8104,7.5637,7.7311,7.9416,7.9733,7.8218,8.17,7.915,8.0117,8.0087,7.8076,7.8895,7.8652,7.8125,7.9551,7.9266,7.9148,7.9047,7.7517,7.8875,7.5605,8.1235,7.9248,7.9428,7.9547,8.0228,7.8227,7.7612,7.6843,8.1413,8.0864,8.0424,7.8642,7.9389,7.8254,7.7846,7.8601,7.8782,8.0772,8.108,8.042,8.0643,8.0682,7.8582,8.1066,8.159,7.9887,7.994,8.0331,7.9526,7.967,7.9702,7.9927,8.0386,7.974,8.0157,8.1548,8.033,8.2314,8.0646,8.0982,8.3436,7.9512
